GrossAction,GrossAdventure,GrossAnimation,Gross Comedy,GrossCrime,GrossDocumentary,GrossDrama,GrossFamily,GrossFantasy,GrossFilm-Noir,GrossHistory,GrossHorror,GrossMusic,GrossMystery,GrossRomance,GrossSci-Fi,GrossSport,GrossThriller,GrossWar,GrossWestern
170193870.5,376792019,,5171510.382,,,18592943.37,,,,,,,,,272664390.4,,,87794327.61,
170242243.7,473566096.4,,32010133.46,,,39303575.48,,,,,,,,,143185079.8,,,40914790.75,
174684468.6,460369566.2,,11313418.86,,,48394435.98,,,,,,,,,165693801.1,,,40365816.31,
176984986.4,388497790.7,,8516967.208,,,15140306.26,,,,,,,,,174163521.4,,,45172058.63,
177128819.7,432220823.2,,12681362.34,,,86748.46667,,,,,,,,,232056666.5,,,84784976.05,
178499401.4,421059165.7,,25453650.94,,,15570612.76,,,,,,,,,106751631.5,,,83824381.53,
178657882.5,545860932.4,,5467719.585,,,11212.06242,,,,,,,,,96982060.19,,,43615168.29,
178811793.4,474541068.4,,18797165.2,,,143164.4073,,,,,,,,,103397583,,,106573454.4,
178845120.3,387543108.6,,6353164.038,,,6538773.838,,,,,,,,,150858076.5,,,75965237.5,
180106652.7,561982453,,108393699.5,,,147941.9223,,,,,,,,,102299711.3,,,180106652.7,
181841836.5,498470441.8,,13871922.76,,,185763.3784,,,,,,,,,394766568.4,,,35801589.74,
182021397.6,400920709.7,,5750114.951,,,72973170.82,,,,,,,,,394766568.4,,,29974295.77,
182021397.6,503520493.4,,10715186.86,,,18350774.58,,,,,,,,,157607767.7,,,42991844.68,
182979054.6,491072761.9,,6473961.782,,,4325393.167,,,,,,,,,119349439.3,,,26821641.79,
184120235.8,492694920.1,,20841390.16,,,17195010.12,,,,,,,,,209585656.8,,,27999702.51,
184905110.2,660281595.1,,27971501.27,,,73141150.22,,,,,,,,,148657786.2,,,40331341.8,
185306573.4,660281595.1,,18389190.17,,,2512587.734,,,,,,,,,132435700.1,,,26473897.72,
186432636.5,476064185.1,,8798706.865,,,17659874.55,,,,,,,,,170642492.2,,,47225022.43,
187833267.3,600532903,,101279807.1,,,18569805.16,,,,,,,,,162339702.5,,,41801180.27,
188318268.2,669237008.9,,37544643.63,,,725471.4755,,,,,,,,,136048124.5,,,189926795.9,
189072481.8,692789653.9,,38456283.63,,,178826.9572,,,,,,,,,108433127.4,,,23353120.99,
189648730.8,862171306.6,,51105992.84,,,10967561.59,,,,,,,,,130469952.5,,,36060520.36,
189926795.9,648518313.6,,35144148.75,,,3024032.359,,,,,,,,,125027269.8,,,141470236,
190202363.3,693856074.5,,27148376.97,,,18653368.93,,,,,,,,,169357735.8,,,81620232.2,
190925287.8,754874317,,32755795.19,,,7781381.822,,,,,,,,,150483884,,,114223971.2,
190991403.9,856461303.6,,28640533.61,,,3686653.844,,,,,,,,,206409818.7,,,62233099.95,
191103676.1,1175412639,,7614190.42,,,193264.4242,,,,,,,,,206409818.7,,,35846401.72,
191903309.3,1849979743,,40992826.89,,,359327.8251,,,,,,,,,145728970.3,,,33163515.48,
193047688.9,,,44321207.75,,,13266637.58,,,,,,,,,137813225.2,,,59141906.75,
193583428.1,,,47547287.79,,,6416184.477,,,,,,,,,149574811.9,,,216611702.3,
193918648.6,,,21909358.03,,,8105969.467,,,,,,,,,162197160,,,95975670.37,
195725538.3,,,110911253.6,,,20655092.04,,,,,,,,,148844104.3,,,58941675.89,
196095729.5,,,29134665.61,,,5600.951045,,,,,,,,,199613002.5,,,114863696.7,
196095729.5,,,30012091.66,,,14776875.65,,,,,,,,,128286721.9,,,71082588.64,
196838717.3,,,27059598.77,,,58930.86168,,,,,,,,,139930592.3,,,78783484.99,
196861119.4,,,6984897.061,,,1147345.679,,,,,,,,,238868131.9,,,73323101.26,
197119477.1,,,11831327,,,3411.108937,,,,,,,,,265071475.2,,,103366692.3,
198465748.4,,,51979643.12,,,239367.8102,,,,,,,,,222123789.2,,,36272893.02,
198465748.4,,,27201102.86,,,3417.106573,,,,,,,,,172009153.8,,,33484036.7,
198465748.4,,,7588231.304,,,554696.5534,,,,,,,,,148056784.4,,,81122022.2,
198783288.2,,,193047688.9,,,3011209.094,,,,,,,,,192159123.6,,,36530287.07,
198860704.7,,,46378775.06,,,445339.8787,,,,,,,,,196881617.1,,,63635298.71,
198987677.6,,,22583075.15,,,523026.1265,,,,,,,,,201462211.8,,,37458038.26,
200101732.2,,,10026184.94,,,26688412.25,,,,,,,,,170494003,,,83148060.55,
200242451.6,,,60091601.28,,,69550779.37,,,,,,,,,221146062.7,,,42723227.72,
201485552,,,23748463.62,,,965.4639187,,,,,,,,,154809699.5,,,125179774.3,
202013671.7,,,9168509.79,,,14381440.18,,,,,,,,,225983937,,,97066225.99,
203323072.4,,,55392666.95,,,759428.7577,,,,,,,,,174472548.5,,,61420853.24,
203930023.1,,,17810698.79,,,3178165.418,,,,,,,,,185863718.8,,,38621959.54,
205307741.3,,,30058065.26,,,1553535.682,,,,,,,,,157330429,,,41647570.08,
207731769.8,,,19473052.98,,,162039.8489,,,,,,,,,159645399.9,,,37141012.24,
208406410.3,,,12686503.59,,,7082734.599,,,,,,,,,163395149.2,,,43482163.52,
209585656.8,,,11356132.71,,,705174.7312,,,,,,,,,182816955.3,,,42482166.21,
210053636.4,,,22434772.05,,,1871719.511,,,,,,,,,223728264.3,,,32386876.31,
211263559.5,,,47636828.58,,,115024.504,,,,,,,,,182068999.9,,,62517824.89,
211401553.9,,,30398289.43,,,84214409.37,,,,,,,,,254445538.5,,,57508695.67,
212554148.2,,,21679350.07,,,1181002.003,,,,,,,,,258198966.4,,,33341651.48,
212554148.2,,,9644943.347,,,204661.2758,,,,,,,,,168324146.5,,,134179393.5,
214252014.1,,,16126717.78,,,19930.11839,,,,,,,,,168324146.5,,,49445100.58,
215448504.4,,,13866830.54,,,62845035.61,,,,,,,,,319373835,,,68058183.72,
216611702.3,,,36749538.69,,,1038491.8,,,,,,,,,238136751.6,,,108241794.1,
218732379.6,,,35531544.37,,,4514793.567,,,,,,,,,211401553.9,,,72949588.39,
222174431.9,,,15525618.02,,,7094366.804,,,,,,,,,187272377.3,,,55721544.14,
222215842.7,,,50044192.53,,,26242636.04,,,,,,,,,187272377.3,,,48047770.78,
222215842.7,,,38186513.63,,,557627.5138,,,,,,,,,216276550.4,,,48047770.78,
222754243.4,,,88232685.12,,,455659.3607,,,,,,,,,216276550.4,,,90948138.35,
222851946.2,,,47439468.68,,,1232581.627,,,,,,,,,309651744.6,,,157799507.8,
224729132.7,,,14647795.06,,,395617.357,,,,,,,,,309651744.6,,,44809334.35,
224845437.6,,,18828686.38,,,22733486.27,,,,,,,,,208951890,,,44809334.35,
226379194.8,,,43190612.21,,,14884724.48,,,,,,,,,229233666.7,,,282743266.9,
226673739.5,,,34503213.53,,,22150545.35,,,,,,,,,195131508.6,,,90308673.11,
226855042.7,,,65482464.32,,,5097843.177,,,,,,,,,236371134.5,,,40895926.86,
227053672.8,,,26972027.72,,,1871853.955,,,,,,,,,329986090.9,,,103250958.6,
228236149.6,,,30961266.89,,,20672016.82,,,,,,,,,274884637.5,,,48338093.09,
228577600.2,,,48705672.18,,,869.8493056,,,,,,,,,295542657.9,,,48338093.09,
232056666.5,,,40065152.46,,,7705.586012,,,,,,,,,459018137.3,,,89530859.01,
235655282.5,,,18932120.55,,,12086.2002,,,,,,,,,231742751,,,101177569.6,
236961499.6,,,52311232.18,,,10015651.88,,,,,,,,,480746273.9,,,99345882.15,
238831090.1,,,18309141.39,,,24258257.15,,,,,,,,,263339826.9,,,32400553.22,
240072928.5,,,11224625.42,,,63947836.44,,,,,,,,,300271604.9,,,128039995.2,
240317660.3,,,21722722.75,,,97586.14065,,,,,,,,,359444878.7,,,109208725.3,
240438767.1,,,70380056.25,,,8478345.69,,,,,,,,,335197796.7,,,59631356.93,
241373419.7,,,15377374.11,,,8515798.274,,,,,,,,,294982205.1,,,186432636.5,
243327343.3,,,74534095.61,,,20657.74494,,,,,,,,,336276686.2,,,166440735.7,
247218833.4,,,204408780.2,,,7131243.295,,,,,,,,,330412075.5,,,36311180.08,
247218833.4,,,38526860.15,,,5888329.847,,,,,,,,,500682612.5,,,140694568,
248015081.2,,,51370918.03,,,4564569.5,,,,,,,,,335381738.1,,,56133453.96,
248804192.5,,,16889879.79,,,17057002.5,,,,,,,,,331996729.2,,,57739055.61,
250203090,,,31015823.8,,,125563.5314,,,,,,,,,355068662.2,,,74197456.46,
250902366.3,,,17931196.96,,,6526323.018,,,,,,,,,367879510.2,,,66059848.44,
252145947,,,14563968.77,,,15679.48319,,,,,,,,,326453252.1,,,66059848.44,
254069095.9,,,11194579.46,,,24339552.13,,,,,,,,,368953799.3,,,203930023.1,
255728175.7,,,48299254.3,,,13151966.35,,,,,,,,,376792019,,,90635685.86,
257469764.7,,,41282009.39,,,889142.8286,,,,,,,,,545860932.4,,,99333008.45,
257506236.7,,,182979054.6,,,20761.25016,,,,,,,,,392307042.7,,,240317660.3,
257935281.8,,,112989231.5,,,887066.8033,,,,,,,,,404990713.4,,,73835889.63,
260654199.7,,,41057456.28,,,64114.35997,,,,,,,,,561982453,,,56774168.66,
261587616.8,,,30384700.77,,,102476.7781,,,,,,,,,446617450.8,,,127759769.7,
263037925.9,,,77741438.61,,,211077.2945,,,,,,,,,564898064.5,,,43416026.41,
264811448.1,,,14680945.6,,,369248.576,,,,,,,,,676539558.3,,,100782329.4,
265071475.2,,,23465985.34,,,63994.65966,,,,,,,,,998145029.9,,,81637765.65,
266442958.6,,,25509828.29,,,1077715.726,,,,,,,,,862635709.2,,,43211621.38,
266856699.9,,,23859530.09,,,1277565.518,,,,,,,,,1260221544,,,92760058.07,
271553648,,,23365550.12,,,7742.095606,,,,,,,,,3476038613,,,52038548.84,
272664390.4,,,17336201.43,,,20133.5427,,,,,,,,,,,,52038548.84,
277426867.3,,,23083422.69,,,25905741.88,,,,,,,,,,,,110394339.9,
277586558,,,46133126.38,,,269480.7858,,,,,,,,,,,,137416209,
280524951.8,,,54231963.12,,,704133.2654,,,,,,,,,,,,54983095.93,
282280296.4,,,14562637.27,,,509918.6485,,,,,,,,,,,,70414319.33,
282743266.9,,,29179937.48,,,300434.5399,,,,,,,,,,,,68068743.62,
284191358.3,,,24537482.54,,,3177250.028,,,,,,,,,,,,103602839.8,
288109373.1,,,41668077.58,,,627555.7356,,,,,,,,,,,,153186413.1,
292154334.7,,,33424258.97,,,89655642.3,,,,,,,,,,,,57547206.93,
293701096.2,,,55904144.74,,,20599.97331,,,,,,,,,,,,45571653.84,
295542657.9,,,137404650.8,,,17758.79186,,,,,,,,,,,,57740879.21,
299863429.9,,,37200842.34,,,474716.1235,,,,,,,,,,,,40326291.15,
300777178.9,,,35229001.58,,,630221.4856,,,,,,,,,,,,72055768.14,
302653591.5,,,26806574.36,,,1878196.245,,,,,,,,,,,,44916266.13,
303838706.4,,,39624653.47,,,39221288.57,,,,,,,,,,,,44916266.13,
304233060.4,,,73729580.5,,,56171552.18,,,,,,,,,,,,86554911.85,
309496625.2,,,83383044.26,,,242920.5654,,,,,,,,,,,,95842802.4,
310566881.9,,,22514362.57,,,22385430.5,,,,,,,,,,,,53981845.8,
313855748.5,,,25969453.35,,,1515637.61,,,,,,,,,,,,178499401.4,
319373835,,,17788411.57,,,4591558.005,,,,,,,,,,,,54156935.86,
322429141.4,,,98429783.72,,,8499282.342,,,,,,,,,,,,122153107.5,
322429141.4,,,83483192.44,,,35435120.15,,,,,,,,,,,,46960816.61,
322482101.8,,,41708647.58,,,196788.0743,,,,,,,,,,,,98877002.6,
326325763.3,,,79949809.24,,,191882.2731,,,,,,,,,,,,58416091.89,
329000088.5,,,25782782.3,,,23064476.12,,,,,,,,,,,,53862005.3,
334665959.2,,,37766987.11,,,61436.91738,,,,,,,,,,,,60081545.52,
336616451.7,,,26302326.85,,,329035.2309,,,,,,,,,,,,55881861.36,
340000384.5,,,18887752.19,,,4823313.655,,,,,,,,,,,,64407368.61,
342249082.9,,,54851133.14,,,40009322.61,,,,,,,,,,,,75818762.02,
344819465,,,73761856.19,,,264681.0475,,,,,,,,,,,,75818762.02,
347137107.3,,,26049619.69,,,1096400.328,,,,,,,,,,,,91696364.6,
348062959.1,,,33371836.62,,,506202.1933,,,,,,,,,,,,92280211.04,
358120962.1,,,18503743.03,,,6694.022128,,,,,,,,,,,,93942261,
359190347.8,,,14844747.94,,,51673.80958,,,,,,,,,,,,75285649.31,
359574934.2,,,50008970.16,,,61994.16372,,,,,,,,,,,,139920246.2,
359707065,,,35228724.92,,,82662.38338,,,,,,,,,,,,104732971.1,
362946261.5,,,52393883.27,,,2367098.487,,,,,,,,,,,,48146710.04,
365800290.7,,,54746275.57,,,49430.7116,,,,,,,,,,,,111718042.1,
367879510.2,,,24588144.87,,,472145.6879,,,,,,,,,,,,53565971.58,
368009346.4,,,78901691.39,,,3306080.536,,,,,,,,,,,,133638743.4,
372171128.2,,,15839263.11,,,307827.112,,,,,,,,,,,,45719532.13,
373921029.6,,,34456073.37,,,308069.0151,,,,,,,,,,,,79058273.99,
374655506.7,,,28298421.01,,,30907.45324,,,,,,,,,,,,70436682.56,
380993608.2,,,34575628.14,,,1084070.252,,,,,,,,,,,,122882576.4,
386742956.9,,,56007320.98,,,236191.6613,,,,,,,,,,,,138179253.3,
392307042.7,,,140201995.7,,,24877524.19,,,,,,,,,,,,97901697.86,
394766568.4,,,16352874.36,,,1465607.908,,,,,,,,,,,,128760451.7,
394766568.4,,,20051775.38,,,2394049.688,,,,,,,,,,,,74489184.04,
400920709.7,,,56087806.26,,,4956.523873,,,,,,,,,,,,109590086.9,
403765144.4,,,178657882.5,,,15775.05243,,,,,,,,,,,,62959146.59,
412643318.7,,,124372928.2,,,4476441.718,,,,,,,,,,,,80958426.25,
420071799.5,,,40642387.74,,,75780332.72,,,,,,,,,,,,113698568.8,
421059165.7,,,29905665.07,,,5679377.458,,,,,,,,,,,,136216329.3,
427005066.9,,,96886949.78,,,337537.5358,,,,,,,,,,,,119007635.1,
431008331.3,,,22448047.11,,,246321.731,,,,,,,,,,,,200101732.2,
455826849.5,,,78976815.31,,,5471688.754,,,,,,,,,,,,159240995.9,
460369566.2,,,54665174.49,,,1255281.708,,,,,,,,,,,,85246640.03,
470997961,,,37880816.5,,,777612.5805,,,,,,,,,,,,176984986.4,
473566096.4,,,48580163.78,,,155198237.1,,,,,,,,,,,,62273414.86,
474541068.4,,,44598058.02,,,239691.8778,,,,,,,,,,,,96036786.7,
474734678.1,,,122013759.2,,,51763782.55,,,,,,,,,,,,135529216.9,
480746273.9,,,94895588.17,,,341547.5466,,,,,,,,,,,,51105632.56,
491072761.9,,,50555661.81,,,15456971.96,,,,,,,,,,,,104309817.1,
492694920.1,,,59522756.81,,,24441796.71,,,,,,,,,,,,154218279.1,
498470441.8,,,18194544.14,,,1685602.126,,,,,,,,,,,,110100833.2,
500682612.5,,,32930699.8,,,434780.0095,,,,,,,,,,,,170065753.8,
510367042.6,,,26301162.5,,,15616397.06,,,,,,,,,,,,188439494.3,
545860932.4,,,51692274.85,,,20444339.73,,,,,,,,,,,,60931949.54,
549551961.6,,,27705995.62,,,508137.7671,,,,,,,,,,,,91668269.3,
602476230.2,,,37728194.98,,,11693510.54,,,,,,,,,,,,159701729,
648518313.6,,,88546147.63,,,7290704.215,,,,,,,,,,,,240072928.5,
660281595.1,,,26762092.27,,,10645875.17,,,,,,,,,,,,82384768.13,
660281595.1,,,40887760.38,,,1979951.864,,,,,,,,,,,,91684072.25,
669237008.9,,,50397437.66,,,22101977.95,,,,,,,,,,,,106776282.4,
692789653.9,,,78488697.75,,,28826597.07,,,,,,,,,,,,68019903.84,
754874317,,,52091798.19,,,8315664.585,,,,,,,,,,,,142733538.8,
856461303.6,,,23203537.11,,,31349161.47,,,,,,,,,,,,108291839.7,
862171306.6,,,66510508.62,,,546903.7967,,,,,,,,,,,,81826802.97,
1849979743,,,140885486.6,,,2624571.812,,,,,,,,,,,,125727057.4,
,,,42452931.13,,,1568129.02,,,,,,,,,,,,111817779.7,
,,,34305850.43,,,2997429.577,,,,,,,,,,,,68405951.81,
,,,45249284.45,,,1732354.15,,,,,,,,,,,,80021301.6,
,,,82196658.54,,,1438503.229,,,,,,,,,,,,69573267.8,
,,,22367267.35,,,8177441.374,,,,,,,,,,,,72858800.18,
,,,53923334.29,,,968069.8246,,,,,,,,,,,,87126468.05,
,,,53586816.87,,,7562461.884,,,,,,,,,,,,60220693.12,
,,,28401801.86,,,27493787.49,,,,,,,,,,,,101403338.8,
,,,93248952.89,,,17735968.42,,,,,,,,,,,,257935281.8,
,,,68012674.03,,,3265444.454,,,,,,,,,,,,118678709.9,
,,,165452883.4,,,1574776.054,,,,,,,,,,,,140312941.1,
,,,56031312.21,,,40724826.54,,,,,,,,,,,,145868162.7,
,,,40914790.75,,,3523070.144,,,,,,,,,,,,74167399.17,
,,,39335261.99,,,43367932.45,,,,,,,,,,,,102808283.1,
,,,99201999.04,,,1239906.994,,,,,,,,,,,,66771227.03,
,,,161362475.2,,,1691233.542,,,,,,,,,,,,70245834.73,
,,,124735486.6,,,63283637.21,,,,,,,,,,,,70245834.73,
,,,38399218.8,,,2464485.266,,,,,,,,,,,,103678516.6,
,,,80509720.47,,,1483896.237,,,,,,,,,,,,128868695.9,
,,,40365816.31,,,1450731.029,,,,,,,,,,,,67260989.67,
,,,41140176.25,,,6702663.611,,,,,,,,,,,,73476840.08,
,,,45172058.63,,,43542271.14,,,,,,,,,,,,117703357.5,
,,,43431537.26,,,41036616.48,,,,,,,,,,,,91956165.29,
,,,28353190.47,,,12954503.2,,,,,,,,,,,,114426915.1,
,,,47584315.21,,,10002730.54,,,,,,,,,,,,144384550.5,
,,,38386462.35,,,3530317.41,,,,,,,,,,,,99314783.54,
,,,26825722.51,,,69500947.44,,,,,,,,,,,,124184764.3,
,,,132975708.7,,,1423026.222,,,,,,,,,,,,115029973.4,
,,,88262807.91,,,19252862.48,,,,,,,,,,,,202013671.7,
,,,39173978.89,,,1870393.918,,,,,,,,,,,,152019667.8,
,,,78221525.58,,,2955339.701,,,,,,,,,,,,168021925,
,,,110628685.8,,,3211574.11,,,,,,,,,,,,170422226.2,
,,,25939160.15,,,1701601.461,,,,,,,,,,,,160187872.2,
,,,99183646.89,,,52972438.47,,,,,,,,,,,,93492689.51,
,,,64325363.74,,,3683917.949,,,,,,,,,,,,108631017.4,
,,,107011270.3,,,8249539.556,,,,,,,,,,,,71013291.04,
,,,85856192.49,,,35546941.98,,,,,,,,,,,,226379194.8,
,,,30537638.85,,,4154340.817,,,,,,,,,,,,79899639.68,
,,,25553126.9,,,2834186.289,,,,,,,,,,,,147033678.4,
,,,29974295.77,,,6369751.982,,,,,,,,,,,,105216850.8,
,,,60337627.05,,,15061593.98,,,,,,,,,,,,93902780.89,
,,,111726684,,,2804282.791,,,,,,,,,,,,93902780.89,
,,,82114959.09,,,2985912.84,,,,,,,,,,,,140734937.8,
,,,30875192.4,,,4309222.808,,,,,,,,,,,,76313493.74,
,,,65997100.78,,,10403287.13,,,,,,,,,,,,142616251,
,,,37809693.48,,,156919715.4,,,,,,,,,,,,105023519.5,
,,,35537844.56,,,33833753.28,,,,,,,,,,,,94156247.33,
,,,28601281.91,,,37132975.95,,,,,,,,,,,,151175854.4,
,,,29122273.65,,,35986823.94,,,,,,,,,,,,114885188.6,
,,,46614208.63,,,5789140.951,,,,,,,,,,,,170183772.6,
,,,40655656.42,,,19012142.87,,,,,,,,,,,,219449358,
,,,62024177.67,,,14574876.93,,,,,,,,,,,,141253318.6,
,,,63500192.92,,,24028565.14,,,,,,,,,,,,93615610.19,
,,,33936648.12,,,2192030.072,,,,,,,,,,,,240438767.1,
,,,25390896.28,,,37138570.01,,,,,,,,,,,,133733492,
,,,45361007.29,,,33570551.17,,,,,,,,,,,,91239005.18,
,,,44715370.7,,,12076965.53,,,,,,,,,,,,87255624.98,
,,,62233099.95,,,10927527.3,,,,,,,,,,,,232056666.5,
,,,36012859.11,,,19930504.02,,,,,,,,,,,,164241052.1,
,,,37957468.65,,,17709058.4,,,,,,,,,,,,137293947.7,
,,,72160298.02,,,13796235.84,,,,,,,,,,,,112290213.4,
,,,40145483.76,,,4838414.191,,,,,,,,,,,,109440506.2,
,,,111400803.2,,,3251345.898,,,,,,,,,,,,119170913,
,,,52071519.59,,,63235846.13,,,,,,,,,,,,95903187.54,
,,,43494502.27,,,50116042.99,,,,,,,,,,,,101502511.2,
,,,58570764.86,,,10392301.76,,,,,,,,,,,,211517413.9,
,,,35570549.95,,,38613523.6,,,,,,,,,,,,91162459.26,
,,,34431585.73,,,10419126.93,,,,,,,,,,,,218732379.6,
,,,59139245.27,,,2708414.088,,,,,,,,,,,,130578002.5,
,,,71082588.64,,,40336578.37,,,,,,,,,,,,130010639.4,
,,,200657482,,,21893683.97,,,,,,,,,,,,191103676.1,
,,,87590221.41,,,3001591.59,,,,,,,,,,,,207731769.8,
,,,91212711.86,,,48424156.14,,,,,,,,,,,,226855042.7,
,,,36997769.69,,,22429312.83,,,,,,,,,,,,166695335.5,
,,,34907697.45,,,36090979.24,,,,,,,,,,,,300777178.9,
,,,54492790.3,,,39847707.71,,,,,,,,,,,,169611118.2,
,,,109975230.9,,,26681602.55,,,,,,,,,,,,210053636.4,
,,,42787266.52,,,3120482.455,,,,,,,,,,,,190925287.8,
,,,68163609.24,,,3156025.273,,,,,,,,,,,,144094473.4,
,,,56212693.05,,,31528359.77,,,,,,,,,,,,131105981.5,
,,,224845437.6,,,4874851.699,,,,,,,,,,,,209585656.8,
,,,47294427.17,,,17215751,,,,,,,,,,,,200242451.6,
,,,47699331.83,,,32311790.6,,,,,,,,,,,,165809618.5,
,,,49667636.77,,,53528888.4,,,,,,,,,,,,148155580,
,,,41647570.08,,,6442791.393,,,,,,,,,,,,108433127.4,
,,,40977838.92,,,17996121.1,,,,,,,,,,,,151101253.4,
,,,64274796.01,,,11986120.58,,,,,,,,,,,,119292602.8,
,,,58687130.4,,,68905269.74,,,,,,,,,,,,168511876.7,
,,,34366225,,,21123307.13,,,,,,,,,,,,159793209.9,
,,,36567135.73,,,4278358.156,,,,,,,,,,,,175292800.9,
,,,102829296.3,,,21437904.05,,,,,,,,,,,,132489453.1,
,,,62517824.89,,,15654802.37,,,,,,,,,,,,172326615.8,
,,,141563103.8,,,6088744.078,,,,,,,,,,,,167252796.8,
,,,36721497.08,,,53861868.51,,,,,,,,,,,,163296653.4,
,,,51299276.06,,,3663556.665,,,,,,,,,,,,247218833.4,
,,,43706670.94,,,21255844.16,,,,,,,,,,,,247218833.4,
,,,54931818.06,,,8823637.056,,,,,,,,,,,,322429141.4,
,,,61950356.33,,,20946881.61,,,,,,,,,,,,322429141.4,
,,,103279831.2,,,15968154.11,,,,,,,,,,,,262446128.4,
,,,51911950.28,,,4245721.374,,,,,,,,,,,,129398154.1,
,,,60419300,,,24034094.46,,,,,,,,,,,,148056784.4,
,,,54841777.23,,,38411457.95,,,,,,,,,,,,248804192.5,
,,,69542994.9,,,5053452.071,,,,,,,,,,,,143438067.9,
,,,37805352.78,,,12142516.97,,,,,,,,,,,,291760704.4,
,,,135136396.6,,,71327868.41,,,,,,,,,,,,304233060.4,
,,,37708588.46,,,18963792.18,,,,,,,,,,,,141857995.5,
,,,43026517.22,,,55255449.61,,,,,,,,,,,,226673739.5,
,,,67367633.26,,,7903066.663,,,,,,,,,,,,187833267.3,
,,,40570769.08,,,4070703.366,,,,,,,,,,,,261587616.8,
,,,69553915.36,,,21528329.61,,,,,,,,,,,,236961499.6,
,,,52025940.45,,,29620305.34,,,,,,,,,,,,251880020.5,
,,,44748132.41,,,7458603.318,,,,,,,,,,,,163804647.2,
,,,68624369.18,,,14143333.59,,,,,,,,,,,,266442958.6,
,,,74798825.43,,,23249583.83,,,,,,,,,,,,284191358.3,
,,,85986669.52,,,4843494.152,,,,,,,,,,,,277426867.3,
,,,200937903.5,,,6081399.052,,,,,,,,,,,,198465748.4,
,,,33650417.24,,,35566911.72,,,,,,,,,,,,198465748.4,
,,,48208656.43,,,97603710.82,,,,,,,,,,,,198465748.4,
,,,34483063.36,,,105628163.6,,,,,,,,,,,,326325763.3,
,,,110347315.5,,,4328894.722,,,,,,,,,,,,152241906.3,
,,,127769823.7,,,17731924.26,,,,,,,,,,,,152241906.3,
,,,48237678.18,,,9534868.608,,,,,,,,,,,,193918648.6,
,,,74815134.52,,,42197692.54,,,,,,,,,,,,280524951.8,
,,,45342949.61,,,47633552.6,,,,,,,,,,,,198987677.6,
,,,133580028.9,,,30079154.51,,,,,,,,,,,,359190347.8,
,,,48297016.3,,,26062960.63,,,,,,,,,,,,194302499.6,
,,,67925726.23,,,7153742.703,,,,,,,,,,,,227053672.8,
,,,55733451.31,,,9951099.663,,,,,,,,,,,,175327300.6,
,,,69825867.9,,,13618408.58,,,,,,,,,,,,175327300.6,
,,,36988549.93,,,14876113.54,,,,,,,,,,,,175327300.6,
,,,66564679.51,,,8618031.496,,,,,,,,,,,,245023222.3,
,,,142136350.4,,,17624964.22,,,,,,,,,,,,197119477.1,
,,,69282577.39,,,160070881.4,,,,,,,,,,,,286156171.8,
,,,37323913.83,,,4800192.904,,,,,,,,,,,,310566881.9,
,,,181841836.5,,,103735564.3,,,,,,,,,,,,250902366.3,
,,,54576483.03,,,5137176.071,,,,,,,,,,,,266529396.9,
,,,81614618.44,,,32010133.46,,,,,,,,,,,,233446556.1,
,,,55719962.66,,,11313418.86,,,,,,,,,,,,474734678.1,
,,,40326245.79,,,18791650.31,,,,,,,,,,,,308237798.1,
,,,47094461.37,,,25453650.94,,,,,,,,,,,,346331012.9,
,,,57647090.54,,,5467719.585,,,,,,,,,,,,263037925.9,
,,,203323072.4,,,7285101.536,,,,,,,,,,,,374655506.7,
,,,124257795.9,,,8422800.505,,,,,,,,,,,,309496625.2,
,,,56418988.2,,,8884122.828,,,,,,,,,,,,340000384.5,
,,,42504329.18,,,18797165.2,,,,,,,,,,,,313855748.5,
,,,42504329.18,,,132396084,,,,,,,,,,,,262940540.5,
,,,50283675.72,,,6353164.038,,,,,,,,,,,,329000088.5,
,,,50283675.72,,,24731939.1,,,,,,,,,,,,359707065,
,,,68085038.9,,,8471885.27,,,,,,,,,,,,335381738.1,
,,,56973002.62,,,5750114.951,,,,,,,,,,,,355068662.2,
,,,58568941.97,,,28070606.5,,,,,,,,,,,,443347773.2,
,,,71532025.35,,,46512902.09,,,,,,,,,,,,383938348,
,,,63877809.72,,,36819827.75,,,,,,,,,,,,432220823.2,
,,,83878733.25,,,25992354.79,,,,,,,,,,,,404990713.4,
,,,108659240.8,,,25904084.71,,,,,,,,,,,,428484258.1,
,,,43031230.77,,,41867654.34,,,,,,,,,,,,400920709.7,
,,,82951418.39,,,120652440.9,,,,,,,,,,,,602476230.2,
,,,60690728.52,,,12113717.29,,,,,,,,,,,,491072761.9,
,,,154203856.6,,,9782181.723,,,,,,,,,,,,600532903,
,,,67307934.12,,,22551802.1,,,,,,,,,,,,669237008.9,
,,,80884775.67,,,18389190.17,,,,,,,,,,,,1175412639,
,,,56203071.07,,,8798706.865,,,,,,,,,,,,,
,,,56203071.07,,,10208138.69,,,,,,,,,,,,,
,,,79628028.68,,,38456283.63,,,,,,,,,,,,,
,,,97888730.05,,,92414550.09,,,,,,,,,,,,,
,,,100782329.4,,,45751239.48,,,,,,,,,,,,,
,,,113563042.5,,,43169631.9,,,,,,,,,,,,,
,,,84648826.58,,,7614190.42,,,,,,,,,,,,,
,,,49746074.2,,,45963602.63,,,,,,,,,,,,,
,,,91091130.9,,,43496825.19,,,,,,,,,,,,,
,,,49968984.97,,,29134665.61,,,,,,,,,,,,,
,,,71031056.68,,,10899524.32,,,,,,,,,,,,,
